Economy,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Bought something online using the Internet
Ireland,Male,46,completed tertiary or more,Richest 20%,no
Ireland,Male,16,secondary,Fourth 20%,yes
Ireland,Male,41,secondary,Middle 20%,yes
Ireland,Female,25,secondary,Second 20%,yes
Ireland,Male,52,completed tertiary or more,Middle 20%,yes
Ireland,Male,65,secondary,Poorest 20%,no
Ireland,Female,71,secondary,Richest 20%,yes
Ireland,Female,73,completed tertiary or more,Richest 20%,no
Ireland,Male,54,secondary,Middle 20%,yes
Ireland,Female,44,completed tertiary or more,Richest 20%,yes
Ireland,Female,46,secondary,Fourth 20%,yes
Ireland,Male,73,completed tertiary or more,Middle 20%,yes
Ireland,Male,35,secondary,Middle 20%,yes
Ireland,Female,42,completed tertiary or more,Fourth 20%,yes
Ireland,Male,62,secondary,Poorest 20%,yes
Ireland,Female,39,completed tertiary or more,Middle 20%,no
Ireland,Male,22,secondary,Middle 20%,yes
Ireland,Female,27,secondary,Poorest 20%,yes
Ireland,Female,31,secondary,Middle 20%,no
Ireland,Male,22,secondary,Middle 20%,yes
Ireland,Male,39,secondary,Fourth 20%,yes
Ireland,Female,70,secondary,Middle 20%,no
Ireland,Male,28,secondary,Fourth 20%,no
Ireland,Female,38,secondary,Middle 20%,yes
Ireland,Female,45,secondary,Middle 20%,no
Ireland,Female,25,secondary,Poorest 20%,no
Ireland,Male,42,secondary,Middle 20%,yes
Ireland,Male,25,secondary,Richest 20%,yes
Ireland,Female,70,completed tertiary or more,Fourth 20%,yes
Ireland,Male,48,secondary,Poorest 20%,no
Ireland,Male,45,completed tertiary or more,Fourth 20%,yes
Ireland,Male,52,completed tertiary or more,Middle 20%,yes
Ireland,Female,25,completed tertiary or more,Richest 20%,yes
Ireland,Male,52,secondary,Richest 20%,yes
Ireland,Male,22,secondary,Middle 20%,no
Ireland,Male,76,completed primary or less,Middle 20%,no
Ireland,Female,25,secondary,Middle 20%,yes
Ireland,Male,23,completed tertiary or more,Fourth 20%,yes
Ireland,Female,72,secondary,Richest 20%,no
Ireland,Female,20,completed primary or less,Poorest 20%,no
Ireland,Female,41,secondary,Middle 20%,no
Ireland,Female,85,secondary,Richest 20%,no
Ireland,Female,26,secondary,Second 20%,yes
Ireland,Male,37,secondary,Fourth 20%,yes
Ireland,Female,33,secondary,Middle 20%,no
Ireland,Male,72,secondary,Second 20%,no
Ireland,Female,35,secondary,Poorest 20%,yes
Ireland,Female,66,secondary,Middle 20%,no
Ireland,Female,42,completed tertiary or more,Middle 20%,no
Ireland,Male,40,completed tertiary or more,Middle 20%,yes
Ireland,Female,75,secondary,Fourth 20%,no
Ireland,Female,54,secondary,Middle 20%,no
Ireland,Male,55,completed tertiary or more,Second 20%,no
Ireland,Female,70,secondary,Fourth 20%,no
Ireland,Male,64,completed tertiary or more,Fourth 20%,yes
Ireland,Female,56,secondary,Middle 20%,no
Ireland,Male,76,secondary,Richest 20%,no
Ireland,Female,76,secondary,Poorest 20%,no
Ireland,Male,59,secondary,Middle 20%,no
Ireland,Male,90,secondary,Fourth 20%,no
Ireland,Female,34,secondary,Fourth 20%,yes
Ireland,Female,75,secondary,Richest 20%,no
Ireland,Female,25,secondary,Poorest 20%,yes
Ireland,Female,25,secondary,Second 20%,yes
Ireland,Male,25,secondary,Fourth 20%,no
Ireland,Female,65,secondary,Second 20%,no
Ireland,Female,60,secondary,Richest 20%,no
Ireland,Male,59,secondary,Fourth 20%,no
Ireland,Female,32,completed tertiary or more,Fourth 20%,yes
Ireland,Female,22,secondary,Richest 20%,no
Ireland,Female,42,completed tertiary or more,Richest 20%,yes
Ireland,Female,42,secondary,Poorest 20%,yes
Ireland,Male,30,completed tertiary or more,Poorest 20%,yes
Ireland,Female,16,completed primary or less,Middle 20%,no
Ireland,Female,22,completed tertiary or more,Middle 20%,no
Ireland,Female,21,secondary,Poorest 20%,yes
Ireland,Male,44,secondary,Richest 20%,yes
Ireland,Male,30,secondary,Middle 20%,yes
Ireland,Male,47,secondary,Fourth 20%,no
Ireland,Male,35,secondary,Poorest 20%,yes
Ireland,Female,31,secondary,Second 20%,yes
Ireland,Female,57,completed tertiary or more,Fourth 20%,no
Ireland,Male,64,secondary,Richest 20%,yes
Ireland,Female,44,secondary,Middle 20%,yes
Ireland,Male,48,secondary,Second 20%,yes
Ireland,Female,34,secondary,Second 20%,yes
Ireland,Female,22,secondary,Poorest 20%,yes
Ireland,Male,35,secondary,Middle 20%,yes
Ireland,Female,57,completed tertiary or more,Richest 20%,yes
Ireland,Female,59,secondary,Richest 20%,no
Ireland,Female,32,secondary,Richest 20%,yes
Ireland,Female,42,secondary,Second 20%,yes
Ireland,Female,39,completed tertiary or more,Fourth 20%,yes
Ireland,Female,28,secondary,Poorest 20%,no
Ireland,Female,60,secondary,Richest 20%,yes
Ireland,Female,70,secondary,Fourth 20%,yes
Ireland,Male,44,secondary,Poorest 20%,yes
Ireland,Male,34,secondary,Richest 20%,yes
Ireland,Female,78,secondary,Poorest 20%,yes
Ireland,Male,33,secondary,Richest 20%,yes
Ireland,Female,81,secondary,Fourth 20%,yes
Ireland,Female,49,completed tertiary or more,Richest 20%,yes
Ireland,Male,41,secondary,Fourth 20%,yes
Ireland,Male,52,completed tertiary or more,Richest 20%,yes
Ireland,Female,32,secondary,Middle 20%,yes
Ireland,Female,53,completed tertiary or more,Fourth 20%,yes
Ireland,Female,62,secondary,Fourth 20%,no
Ireland,Male,60,secondary,Middle 20%,yes
Ireland,Male,77,completed tertiary or more,Middle 20%,no
Ireland,Female,39,completed tertiary or more,Second 20%,yes
Ireland,Male,32,secondary,Poorest 20%,yes
Ireland,Male,48,completed tertiary or more,Second 20%,yes
Ireland,Female,33,secondary,Second 20%,yes
Ireland,Male,35,secondary,Second 20%,yes
Ireland,Male,44,completed tertiary or more,Richest 20%,yes
Ireland,Female,47,secondary,Poorest 20%,yes
Ireland,Female,55,completed tertiary or more,Fourth 20%,yes
Ireland,Female,72,completed tertiary or more,Second 20%,yes
Ireland,Female,53,completed tertiary or more,Fourth 20%,no
Ireland,Female,34,completed tertiary or more,Middle 20%,no
Ireland,Female,31,secondary,Fourth 20%,no
Ireland,Male,29,secondary,Poorest 20%,yes
Ireland,Male,47,secondary,Poorest 20%,no
Ireland,Male,50,secondary,Second 20%,yes
Ireland,Female,31,secondary,Richest 20%,yes
Ireland,Female,33,secondary,Richest 20%,yes
Ireland,Female,31,secondary,Second 20%,yes
Ireland,Male,42,secondary,Poorest 20%,yes
Ireland,Male,18,secondary,Richest 20%,yes
Ireland,Female,28,secondary,Fourth 20%,yes
Ireland,Female,36,completed tertiary or more,Second 20%,yes
Ireland,Female,23,secondary,Second 20%,yes
Ireland,Male,33,completed tertiary or more,Richest 20%,yes
Ireland,Female,43,secondary,Second 20%,yes
Ireland,Female,44,secondary,Fourth 20%,yes
Ireland,Female,49,completed tertiary or more,Second 20%,no
Ireland,Female,22,secondary,Richest 20%,yes
Ireland,Male,46,secondary,Richest 20%,no
Ireland,Male,17,secondary,Fourth 20%,yes
Ireland,Female,27,secondary,Fourth 20%,yes
Ireland,Male,23,completed tertiary or more,Fourth 20%,no
Ireland,Female,49,secondary,Richest 20%,no
Ireland,Male,35,secondary,Middle 20%,yes
Ireland,Female,23,secondary,Richest 20%,yes
Ireland,Female,48,secondary,Second 20%,yes
Ireland,Male,26,secondary,Fourth 20%,no
Ireland,Male,20,secondary,Poorest 20%,no
Ireland,Male,48,completed tertiary or more,Fourth 20%,yes
Ireland,Female,55,secondary,Second 20%,no
Ireland,Male,40,secondary,Middle 20%,yes
Ireland,Female,55,completed tertiary or more,Richest 20%,yes
Ireland,Female,66,secondary,Richest 20%,no
Ireland,Female,40,secondary,Fourth 20%,yes
Ireland,Female,20,secondary,Middle 20%,yes
Ireland,Female,54,completed tertiary or more,Fourth 20%,yes
Ireland,Female,23,secondary,Poorest 20%,no
Ireland,Female,34,completed tertiary or more,Richest 20%,yes
Ireland,Female,38,secondary,Middle 20%,no
Ireland,Male,31,secondary,Second 20%,yes
Ireland,Male,45,secondary,Poorest 20%,yes
Ireland,Female,16,secondary,Second 20%,yes
Ireland,Female,62,completed tertiary or more,Second 20%,no
Ireland,Female,37,completed tertiary or more,Middle 20%,yes
Ireland,Male,34,secondary,Richest 20%,yes
Ireland,Male,68,secondary,Poorest 20%,yes
Ireland,Male,57,secondary,Second 20%,no
Ireland,Male,75,secondary,Fourth 20%,yes
Ireland,Male,68,secondary,Fourth 20%,yes
Ireland,Male,28,secondary,Poorest 20%,no
Ireland,Male,24,secondary,Middle 20%,no
Ireland,Male,23,secondary,Middle 20%,no
Ireland,Female,48,completed tertiary or more,Poorest 20%,yes
Ireland,Male,59,secondary,Middle 20%,yes
Ireland,Male,45,secondary,Richest 20%,no
Ireland,Male,55,completed tertiary or more,Second 20%,yes
Ireland,Male,42,secondary,Middle 20%,no
Ireland,Male,47,secondary,Second 20%,no
Ireland,Female,21,secondary,Poorest 20%,no
Ireland,Female,58,completed tertiary or more,Fourth 20%,yes
Ireland,Male,49,completed tertiary or more,Fourth 20%,yes
Ireland,Female,32,secondary,Poorest 20%,yes
Ireland,Female,24,secondary,Fourth 20%,no
Ireland,Female,34,secondary,Second 20%,yes
Ireland,Female,34,completed tertiary or more,Richest 20%,yes
Ireland,Female,42,completed tertiary or more,Fourth 20%,no
Ireland,Male,21,secondary,Poorest 20%,yes
Ireland,Male,42,secondary,Poorest 20%,yes
Ireland,Female,76,secondary,Richest 20%,no
Ireland,Male,66,secondary,Middle 20%,no
Ireland,Female,38,secondary,Middle 20%,yes
Ireland,Male,50,secondary,Middle 20%,no
Ireland,Male,36,secondary,Middle 20%,no
Ireland,Female,44,completed tertiary or more,Fourth 20%,yes
Ireland,Male,26,secondary,Richest 20%,yes
Ireland,Female,50,secondary,Fourth 20%,yes
Ireland,Male,42,secondary,Second 20%,yes
Ireland,Female,37,secondary,Second 20%,yes
Ireland,Female,75,completed tertiary or more,Richest 20%,yes
Ireland,Female,75,secondary,Poorest 20%,no
Ireland,Male,45,secondary,Richest 20%,no
Ireland,Male,34,completed tertiary or more,Middle 20%,yes
Ireland,Female,31,secondary,Middle 20%,yes
Ireland,Male,29,secondary,Poorest 20%,yes
Ireland,Male,34,completed tertiary or more,Richest 20%,no
Ireland,Female,31,secondary,Poorest 20%,yes
Ireland,Male,21,secondary,Poorest 20%,yes
Ireland,Female,20,secondary,Second 20%,no
Ireland,Female,50,secondary,Second 20%,yes
Ireland,Female,70,completed tertiary or more,Richest 20%,no
Ireland,Male,17,secondary,Poorest 20%,no
Ireland,Male,57,secondary,Middle 20%,yes
Ireland,Male,20,completed tertiary or more,Poorest 20%,yes
Ireland,Female,40,secondary,Second 20%,no
Ireland,Male,44,completed tertiary or more,Middle 20%,yes
Ireland,Female,19,secondary,Poorest 20%,no
Ireland,Female,60,secondary,Poorest 20%,no
Ireland,Male,36,secondary,Fourth 20%,no
Ireland,Female,24,secondary,Poorest 20%,no
Ireland,Female,20,secondary,Second 20%,no
Ireland,Female,55,secondary,Second 20%,yes
Ireland,Male,26,secondary,Middle 20%,yes
Ireland,Female,34,secondary,Second 20%,no
Ireland,Female,36,completed tertiary or more,Richest 20%,yes
Ireland,Female,27,secondary,Middle 20%,yes
Ireland,Male,34,secondary,Middle 20%,yes
Ireland,Female,37,secondary,Second 20%,yes
Ireland,Male,56,secondary,Middle 20%,yes
Ireland,Female,32,secondary,Poorest 20%,yes
Ireland,Female,34,completed tertiary or more,Second 20%,yes
Ireland,Male,36,completed tertiary or more,Middle 20%,yes
Ireland,Male,26,secondary,Poorest 20%,yes
Ireland,Female,69,secondary,Poorest 20%,yes
Ireland,Female,31,secondary,Poorest 20%,no
Ireland,Female,33,secondary,Richest 20%,yes
Ireland,Female,68,completed tertiary or more,Richest 20%,yes
Ireland,Male,54,secondary,Richest 20%,yes
Ireland,Male,24,secondary,Second 20%,yes
Ireland,Male,57,secondary,Richest 20%,yes
Ireland,Male,42,secondary,Second 20%,no
Ireland,Female,26,completed tertiary or more,Middle 20%,yes
Ireland,Male,21,secondary,Fourth 20%,yes
Ireland,Male,30,secondary,Middle 20%,no
Ireland,Male,33,secondary,Richest 20%,yes
Ireland,Female,24,secondary,Middle 20%,no
Ireland,Male,36,completed primary or less,Poorest 20%,yes
Ireland,Male,29,secondary,Fourth 20%,yes
Ireland,Male,37,secondary,Second 20%,yes
Ireland,Male,24,secondary,Fourth 20%,no
Ireland,Male,46,completed tertiary or more,Fourth 20%,no
Ireland,Male,74,secondary,Richest 20%,yes
Ireland,Male,64,secondary,Richest 20%,yes
Ireland,Female,17,secondary,Poorest 20%,no
Ireland,Female,32,completed tertiary or more,Richest 20%,yes
Ireland,Female,25,completed tertiary or more,Fourth 20%,no
Ireland,Female,48,secondary,Middle 20%,yes
Ireland,Female,34,secondary,Second 20%,yes
Ireland,Female,55,secondary,Fourth 20%,yes
Ireland,Female,42,completed primary or less,Second 20%,no
Ireland,Male,36,secondary,Richest 20%,no
Ireland,Male,75,completed tertiary or more,Richest 20%,yes
Ireland,Male,36,secondary,Poorest 20%,yes
Ireland,Female,21,completed tertiary or more,Fourth 20%,no
Ireland,Male,57,secondary,Fourth 20%,yes
Ireland,Male,72,completed tertiary or more,Fourth 20%,no
Ireland,Male,62,secondary,Middle 20%,yes
Ireland,Male,27,secondary,Poorest 20%,no
Ireland,Female,30,completed tertiary or more,Second 20%,no
Ireland,Female,75,secondary,Second 20%,no
Ireland,Male,58,secondary,Poorest 20%,yes
Ireland,Female,82,secondary,Poorest 20%,no
Ireland,Male,59,secondary,Second 20%,no
Ireland,Female,24,secondary,Middle 20%,yes
Ireland,Male,40,secondary,Richest 20%,no
Ireland,Female,22,secondary,Poorest 20%,yes
Ireland,Male,24,secondary,Second 20%,yes
Ireland,Male,24,completed tertiary or more,Middle 20%,no
Ireland,Male,77,secondary,Second 20%,no
Ireland,Female,57,completed tertiary or more,Richest 20%,yes
Ireland,Male,43,completed tertiary or more,Poorest 20%,yes
Ireland,Female,49,completed tertiary or more,Richest 20%,yes
Ireland,Female,72,secondary,Second 20%,no
Ireland,Female,28,secondary,Fourth 20%,yes
Ireland,Female,39,secondary,Middle 20%,yes
Ireland,Female,26,completed tertiary or more,Poorest 20%,yes
Ireland,Female,23,completed primary or less,Second 20%,no
Ireland,Male,49,completed tertiary or more,Richest 20%,yes
Ireland,Male,42,secondary,Fourth 20%,yes
Ireland,Female,51,completed tertiary or more,Richest 20%,yes
Ireland,Male,30,secondary,Second 20%,yes
Ireland,Male,43,secondary,Poorest 20%,yes
Ireland,Male,50,secondary,Richest 20%,no
Ireland,Female,64,secondary,Poorest 20%,no
Ireland,Female,60,secondary,Poorest 20%,no
Ireland,Female,23,secondary,Fourth 20%,yes
Ireland,Male,18,secondary,Poorest 20%,yes
Ireland,Male,50,secondary,Second 20%,no
Ireland,Male,47,completed tertiary or more,Richest 20%,yes
Ireland,Female,46,secondary,Middle 20%,yes
Ireland,Female,46,secondary,Second 20%,yes
Ireland,Female,48,secondary,Poorest 20%,yes
Ireland,Male,42,secondary,Second 20%,yes
Ireland,Male,72,secondary,Richest 20%,no
Ireland,Male,32,completed tertiary or more,Middle 20%,yes
Ireland,Male,48,secondary,Fourth 20%,no
Ireland,Female,43,secondary,Fourth 20%,yes
Ireland,Male,27,secondary,Middle 20%,yes
Ireland,Female,41,secondary,Middle 20%,no
Ireland,Female,56,secondary,Poorest 20%,yes
Ireland,Female,33,secondary,Poorest 20%,yes
Ireland,Male,24,secondary,Poorest 20%,no
Ireland,Female,21,completed primary or less,Poorest 20%,yes
Ireland,Male,20,secondary,Second 20%,no
Ireland,Female,64,secondary,Fourth 20%,yes
Ireland,Female,33,secondary,Fourth 20%,no
Ireland,Female,53,secondary,Fourth 20%,no
Ireland,Female,57,completed primary or less,Fourth 20%,no
Ireland,Male,39,completed tertiary or more,Poorest 20%,yes
Ireland,Female,38,secondary,Fourth 20%,yes
Ireland,Male,37,completed tertiary or more,Second 20%,yes
Ireland,Male,19,completed primary or less,Poorest 20%,no
Ireland,Female,50,secondary,Middle 20%,yes
Ireland,Female,52,secondary,Fourth 20%,no
Ireland,Female,33,completed primary or less,Second 20%,no
Ireland,Male,34,secondary,Poorest 20%,no
Ireland,Male,64,secondary,Richest 20%,no
Ireland,Female,36,completed tertiary or more,Middle 20%,yes
Ireland,Male,21,completed primary or less,Poorest 20%,yes
Ireland,Female,30,secondary,Second 20%,yes
Ireland,Female,39,secondary,Middle 20%,yes
Ireland,Male,34,secondary,Fourth 20%,no
Ireland,Male,50,completed tertiary or more,Fourth 20%,yes
Ireland,Female,33,secondary,Richest 20%,yes
Ireland,Male,36,secondary,Fourth 20%,no
Ireland,Female,75,secondary,Fourth 20%,no
Ireland,Male,83,secondary,Richest 20%,no
Ireland,Male,33,completed tertiary or more,Second 20%,yes
Ireland,Female,56,completed tertiary or more,Richest 20%,no
Ireland,Male,64,secondary,Richest 20%,no
Ireland,Male,63,completed tertiary or more,Richest 20%,yes
Ireland,Female,30,secondary,Poorest 20%,yes
Ireland,Male,42,secondary,Second 20%,yes
Ireland,Male,35,completed tertiary or more,Poorest 20%,yes
Ireland,Female,26,secondary,Middle 20%,yes
Ireland,Male,41,completed tertiary or more,Middle 20%,no
Ireland,Male,42,secondary,Poorest 20%,yes
Ireland,Male,23,secondary,Middle 20%,yes
Ireland,Female,55,secondary,Second 20%,yes
Ireland,Male,33,secondary,Richest 20%,yes
Ireland,Male,35,secondary,Second 20%,no
Ireland,Male,42,secondary,Fourth 20%,no
Ireland,Male,70,secondary,Fourth 20%,no
Ireland,Male,48,completed tertiary or more,Richest 20%,no
Ireland,Female,42,secondary,Poorest 20%,yes
Ireland,Female,78,secondary,Middle 20%,no
Ireland,Female,46,secondary,Middle 20%,yes
Ireland,Male,44,secondary,Second 20%,no
Ireland,Female,40,secondary,Middle 20%,yes
Ireland,Female,31,secondary,Second 20%,no
Ireland,Female,33,secondary,Middle 20%,yes
Ireland,Male,34,completed tertiary or more,Richest 20%,yes
Ireland,Male,57,completed tertiary or more,Richest 20%,yes
Ireland,Female,21,secondary,Middle 20%,no
Ireland,Female,70,secondary,Second 20%,no
Ireland,Male,68,secondary,Fourth 20%,no
Ireland,Female,84,secondary,Richest 20%,no
Ireland,Male,52,completed tertiary or more,Fourth 20%,no
Ireland,Female,17,secondary,Second 20%,yes
Ireland,Female,40,secondary,Middle 20%,yes
Ireland,Male,33,secondary,Fourth 20%,yes
Ireland,Male,40,secondary,Poorest 20%,yes
